nameOfIssuer^titleOfClass^cusip^value^investmentDiscretion^otherManager^putCall^sshPrnamt^sshPrnamtType^votingSole^votingShared^votingNone^companyName^companyCIK^reportDate^filingDate
UNITED TECH CORP^COMMON STOCK^913017109^1013^SOLE^0^^7857^SH^7857^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNITEDHEALTH GRP^COMMON STOCK^91324P102^231183^OTR^2811304^^934978^SH^0^934978^934978^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNITEDHEALTH GRP^COMMON STOCK^91324P102^12453^SOLE^0^^50362^SH^50362^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNIVAR INC^COMMON STOCK^91336L107^49^OTR^2811304^^2200^SH^0^2200^2200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNIVERSAL CORP^COMMON STOCK^913456109^11^OTR^2811304^^197^SH^0^197^197^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNIVERSAL HLTH-B^COMMON STOCK^913903100^95450^OTR^2811304^^713543^SH^0^713042^713042^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNIVERSAL HLTH-B^COMMON STOCK^913903100^3940^SOLE^0^^29451^SH^29451^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UNIVERSAL INSURA^COMMON STOCK^91359V107^0^OTR^2811304^^14^SH^0^14^14^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UP FINTECH H-ADR^ADR^91531W106^1134^OTR^2811304^^87614^SH^0^87614^87614^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UPLAND SOFTWARE^COMMON STOCK^91544A109^1^OTR^2811304^^33^SH^0^33^33^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UPWORK INC^COMMON STOCK^91688F104^38^OTR^2811304^^1963^SH^0^1963^1963^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
URBAN EDGE P^REIT^91704F104^21^OTR^2811304^^1100^SH^0^1100^1100^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UROGEN PHARMA LT^COMMON STOCK^M96088105^0^SOLE^0^^10^SH^10^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
UROVANT SCIENCES^COMMON STOCK^G9381B108^49^OTR^2811304^^4902^SH^0^4902^4902^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
US BANCORP^COMMON STOCK^902973304^1374^OTR^2811304^^28522^SH^0^11892^11892^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
US BANCORP^COMMON STOCK^902973304^4783^SOLE^0^^99251^SH^99251^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
US FOODS HOLDING^COMMON STOCK^912008109^189740^OTR^2811304^^5435138^SH^0^5433236^5433236^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
US SILICA HOLDIN^COMMON STOCK^90346E103^754^OTR^2811304^^43432^SH^0^43432^43432^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
US STEEL CORP^COMMON STOCK^912909108^693^OTR^2811304^^35580^SH^0^35580^35580^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
US WELL SERVICES^COMMON STOCK^91274U101^65^OTR^2811304^^8136^SH^0^8136^8136^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
USA COMPRESSION^MLP^90290N109^898^OTR^2811304^^57524^SH^0^57524^57524^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
USANA HEALTH SCI^COMMON STOCK^90328M107^133^OTR^2811304^^1579^SH^0^624^624^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
USANA HEALTH SCI^COMMON STOCK^90328M107^1172^SOLE^0^^13975^SH^13975^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VAIL RESORTS^COMMON STOCK^91879Q109^341^OTR^2811304^^1569^SH^0^270^270^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VAIL RESORTS^COMMON STOCK^91879Q109^4983^SOLE^0^^22931^SH^22931^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VALE SA-SP ADR^ADR^91912E105^1067^OTR^2811304^^81704^SH^0^81704^81704^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VALE SA-SP ADR^ADR^91912E105^1819^SOLE^0^^139317^SH^139317^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VALERO ENERGY^COMMON STOCK^91913Y100^2706^OTR^2811304^^31901^SH^0^31901^31901^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VANECK VECTORS O^ETP^92189F718^2699^OTR^2811304^^156640^SH^0^156640^156640^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VAPOTHERM INC^COMMON STOCK^922107107^161^OTR^2811304^^8157^SH^0^8157^8157^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VARIAN MEDICAL S^COMMON STOCK^92220P105^1626^OTR^2811304^^11476^SH^0^1788^1788^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VARIAN MEDICAL S^COMMON STOCK^92220P105^16863^SOLE^0^^118990^SH^118990^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VARONIS SYSTEMS^COMMON STOCK^922280102^179^OTR^2811304^^3005^SH^0^3005^3005^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VECTRUS INC^COMMON STOCK^92242T101^191^OTR^2811304^^7171^SH^0^7171^7171^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VENATOR MATERIAL^COMMON STOCK^G9329Z100^219^OTR^2811304^^38976^SH^0^38976^38976^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VENATOR MATERIAL^COMMON STOCK^G9329Z100^423^SOLE^0^^75436^SH^75436^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VEON LTD^ADR^91822M106^2178^OTR^2811304^^1042217^SH^0^1042217^1042217^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VEONEER INC^COMMON STOCK^92336X109^27^OTR^2811304^^1200^SH^0^1200^1200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERA BRADLEY INC^COMMON STOCK^92335C106^177^OTR^2811304^^13359^SH^0^13359^13359^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERASTEM INC^COMMON STOCK^92337C104^62^OTR^2811304^^20972^SH^0^20972^20972^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERICEL CORP^COMMON STOCK^92346J108^70^OTR^2811304^^3990^SH^0^388^388^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERICEL CORP^COMMON STOCK^92346J108^362^SOLE^0^^20709^SH^20709^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERINT SYSTEMS^COMMON STOCK^92343X100^1714^OTR^2811304^^28652^SH^0^11705^11705^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERINT SYSTEMS^COMMON STOCK^92343X100^4917^SOLE^0^^82134^SH^82134^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERISIGN INC^COMMON STOCK^92343E102^209^SOLE^0^^1149^SH^1149^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERITEX HOLDINGS^COMMON STOCK^923451108^55^SOLE^0^^2260^SH^2260^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERIZON COMMUNIC^COMMON STOCK^92343V104^60683^OTR^2811304^^1026269^SH^0^967649^967649^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERIZON COMMUNIC^COMMON STOCK^92343V104^34409^SOLE^0^^581923^SH^581923^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERRA MOBILITY C^COMMON STOCK^92511U102^90^OTR^2811304^^7602^SH^0^7602^7602^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERSO CORP - A^COMMON STOCK^92531L207^659^OTR^2811304^^30747^SH^0^30747^30747^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERSUM MATER^COMMON STOCK^92532W103^44^OTR^2811304^^866^SH^0^866^866^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERTEX PHARM^COMMON STOCK^92532F100^144453^OTR^2811304^^785284^SH^0^784163^784163^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VERTEX PHARM^COMMON STOCK^92532F100^1237^SOLE^0^^6723^SH^6723^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VF CORP^COMMON STOCK^918204108^122^OTR^2811304^^1400^SH^0^1400^1400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VIACOM INC-B^COMMON STOCK^92553P201^2440^OTR^2811304^^86904^SH^0^52398^52398^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VIACOM INC-B^COMMON STOCK^92553P201^10405^SOLE^0^^370684^SH^370684^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VICTORY CAPITA-A^COMMON STOCK^92645B103^155^OTR^2811304^^10274^SH^0^916^916^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VICTORY CAPITA-A^COMMON STOCK^92645B103^743^SOLE^0^^49422^SH^49422^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VIEWRAY INC^COMMON STOCK^92672L107^1844^OTR^2811304^^249615^SH^0^249615^249615^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VIKING THERAPEUT^COMMON STOCK^92686J106^880^OTR^2811304^^88573^SH^0^88573^88573^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VIPER ENERGY PAR^LTD PART^92763M105^13983^OTR^2811304^^421670^SH^0^421670^421670^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VIRTUSA CORP^COMMON STOCK^92827P102^529^SOLE^0^^9886^SH^9886^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VISA INC-CLASS A^COMMON STOCK^92826C839^67490^OTR^2811304^^432102^SH^0^412055^412055^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VISA INC-CLASS A^COMMON STOCK^92826C839^15644^SOLE^0^^100161^SH^100161^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VISHAY PRECI^COMMON STOCK^92835K103^150^OTR^2811304^^4392^SH^0^4392^4392^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VISTRA ENERGY CO^COMMON STOCK^92840M102^6075^OTR^2811304^^233400^SH^0^233400^233400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VMWARE INC-CL A^COMMON STOCK^928563402^60500^OTR^2811304^^335165^SH^0^335165^335165^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VMWARE INC-CL A^COMMON STOCK^928563402^1751^SOLE^0^^9699^SH^9699^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VOCERA COMMUNICA^COMMON STOCK^92857F107^2299^OTR^2811304^^72681^SH^0^72681^72681^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VONAGE HOLDINGS^COMMON STOCK^92886T201^283^OTR^2811304^^28221^SH^0^8999^8999^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VONAGE HOLDINGS^COMMON STOCK^92886T201^1939^SOLE^0^^193136^SH^193136^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VORNADO RLTY TST^REIT^929042109^121^OTR^2811304^^1800^SH^0^1800^1800^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VORNADO RLTY TST^REIT^929042109^625^SOLE^0^^9270^SH^9270^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VOYA FINANCIAL I^COMMON STOCK^929089100^78^OTR^2811304^^1568^SH^0^237^237^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VOYA FINANCIAL I^COMMON STOCK^929089100^728^SOLE^0^^14563^SH^14563^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
VULCAN MATERIALS^COMMON STOCK^929160109^170128^OTR^2811304^^1436892^SH^0^1436892^1436892^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
W&T OFFSHORE INC^COMMON STOCK^92922P106^162^OTR^2811304^^23428^SH^0^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
W&T OFFSHORE INC^COMMON STOCK^92922P106^902^SOLE^0^^130532^SH^130532^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WABTEC CORP^COMMON STOCK^929740108^347^OTR^2811304^^4702^SH^0^4702^4702^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WADDELL & REED-A^COMMON STOCK^930059100^26^OTR^2811304^^1500^SH^0^1500^1500^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WAITR HOLDINGS I^COMMON STOCK^930752100^9^OTR^2811304^^766^SH^0^766^766^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WALKER & DUNLOP^COMMON STOCK^93148P102^98^OTR^2811304^^1924^SH^0^1924^1924^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WALKER & DUNLOP^COMMON STOCK^93148P102^41^SOLE^0^^811^SH^811^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WALMART INC^COMMON STOCK^931142103^1072^OTR^2811304^^10984^SH^0^1258^1258^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WALMART INC^COMMON STOCK^931142103^4495^SOLE^0^^46082^SH^46082^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WALT DISNEY CO^COMMON STOCK^254687106^11560^OTR^2811304^^104117^SH^0^39818^39818^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WALT DISNEY CO^COMMON STOCK^254687106^63111^SOLE^0^^568422^SH^568422^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WARRIOR MET COAL^COMMON STOCK^93627C101^693^OTR^2811304^^22790^SH^0^2592^2592^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WARRIOR MET COAL^COMMON STOCK^93627C101^4616^SOLE^0^^151818^SH^151818^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WASHINGTON PRIME^REIT^93964W108^20^OTR^2811304^^3500^SH^0^3500^3500^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WASHINGTON REIT^REIT^939653101^17^OTR^2811304^^600^SH^0^600^600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WASTE CONNECTION^COMMON STOCK^94106B101^3234^OTR^2811304^^36506^SH^0^36506^36506^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WASTE CONNECTION^COMMON STOCK^94106B101^98^SOLE^0^^1108^SH^1108^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WASTE MANAGEMENT^COMMON STOCK^94106L109^1553^OTR^2811304^^14944^SH^0^1577^1577^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WASTE MANAGEMENT^COMMON STOCK^94106L109^4580^SOLE^0^^44076^SH^44076^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WATERS CORP^COMMON STOCK^941848103^153^SOLE^0^^608^SH^608^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WATTS WATER TE-A^COMMON STOCK^942749102^8^OTR^2811304^^100^SH^0^100^100^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WAVE LIFE SCIENC^COMMON STOCK^Y95308105^7982^OTR^2811304^^205449^SH^0^205449^205449^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WAVE LIFE SCIENC^COMMON STOCK^Y95308105^578^SOLE^0^^14872^SH^14872^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WEC ENERGY GROUP^COMMON STOCK^92939U106^285^OTR^2811304^^3600^SH^0^3600^3600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WEC ENERGY GROUP^COMMON STOCK^92939U106^5^SOLE^0^^64^SH^64^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WEINGARTEN RLTY^REIT^948741103^73^OTR^2811304^^2500^SH^0^2500^2500^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WELBILT INC^COMMON STOCK^949090104^848^OTR^2811304^^51792^SH^0^51792^51792^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WELLCARE HEALTH^COMMON STOCK^94946T106^71^OTR^2811304^^264^SH^0^264^264^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WELLCARE HEALTH^COMMON STOCK^94946T106^271^SOLE^0^^1003^SH^1003^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WELLS FARGO & CO^COMMON STOCK^949746101^22576^OTR^2811304^^467220^SH^0^467220^467220^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WELLTOWER INC^REIT^95040Q104^357^OTR^2811304^^4600^SH^0^4600^4600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WELLTOWER INC^REIT^95040Q104^195^SOLE^0^^2523^SH^2523^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WESTERN ALLIANCE^COMMON STOCK^957638109^10^OTR^2811304^^242^SH^0^242^242^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WESTERN ALLIANCE^COMMON STOCK^957638109^3833^SOLE^0^^93415^SH^93415^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WESTERN DIGITAL^COMMON STOCK^958102105^1743^OTR^2811304^^36262^SH^0^36262^36262^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WESTERN MIDSTREA^MLP^958669103^24^OTR^2811304^^771^SH^0^771^771^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WESTROCK CO^COMMON STOCK^96145D105^199^OTR^2811304^^5200^SH^0^5200^5200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WESTROCK CO^COMMON STOCK^96145D105^364^SOLE^0^^9497^SH^9497^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WEYERHAEUSER CO^REIT^962166104^2186^OTR^2811304^^83010^SH^0^83010^83010^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WHIRLPOOL CORP^COMMON STOCK^963320106^508^OTR^2811304^^3822^SH^0^3822^3822^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WHITESTONE REI^REIT^966084204^7^OTR^2811304^^600^SH^0^600^600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WHITING PETROLEU^COMMON STOCK^966387409^649^OTR^2811304^^24840^SH^0^24840^24840^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WILEY JOHN&SON-A^COMMON STOCK^968223206^115^OTR^2811304^^2596^SH^0^2596^2596^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WILEY JOHN&SON-A^COMMON STOCK^968223206^59^SOLE^0^^1335^SH^1335^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WILLIAMS COS INC^COMMON STOCK^969457100^3054^OTR^2811304^^106332^SH^0^106332^106332^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WILLIAMS-SONOMA^COMMON STOCK^969904101^56^OTR^2811304^^1000^SH^0^1000^1000^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WILLIS TOWERS WA^COMMON STOCK^G96629103^1287^OTR^2811304^^7329^SH^0^7329^7329^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WILLIS TOWERS WA^COMMON STOCK^G96629103^2701^SOLE^0^^15379^SH^15379^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WINNEBAGO INDS^COMMON STOCK^974637100^17^SOLE^0^^548^SH^548^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WINTRUST FINL^COMMON STOCK^97650W108^519^OTR^2811304^^7691^SH^0^3420^3420^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WINTRUST FINL^COMMON STOCK^97650W108^5849^SOLE^0^^86874^SH^86874^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WIX.COM LTD^COMMON STOCK^M98068105^3738^OTR^2811304^^30933^SH^0^30933^30933^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WOLVERINE WORLD^COMMON STOCK^978097103^505^SOLE^0^^14141^SH^14141^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WORKDAY INC-A^COMMON STOCK^98138H101^115^OTR^2811304^^598^SH^0^598^598^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WORKIVA INC^COMMON STOCK^98139A105^23^OTR^2811304^^451^SH^0^451^451^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WORLD WRESTLIN-A^COMMON STOCK^98156Q108^167^OTR^2811304^^1925^SH^0^216^216^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WORLD WRESTLIN-A^COMMON STOCK^98156Q108^1780^SOLE^0^^20500^SH^20500^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WORLDPAY INC-A^COMMON STOCK^981558109^60216^OTR^2811304^^530533^SH^0^530533^530533^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WPP PLC-ADR^ADR^92937A102^440^SOLE^0^^8331^SH^8331^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WPX ENERGY^COMMON STOCK^98212B103^7648^OTR^2811304^^583373^SH^0^515194^515194^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WPX ENERGY^COMMON STOCK^98212B103^8545^SOLE^0^^651912^SH^651912^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WR BERKLEY CORP^COMMON STOCK^084423102^136^OTR^2811304^^1600^SH^0^1600^1600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WSFS FINANCIAL^COMMON STOCK^929328102^34^SOLE^0^^868^SH^868^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WW GRAINGER INC^COMMON STOCK^384802104^211^OTR^2811304^^700^SH^0^700^700^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WYNDHAM DESTINAT^COMMON STOCK^98310W108^93^OTR^2811304^^2300^SH^0^2300^2300^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
WYNDHAM HOTELS &^COMMON STOCK^98311A105^90^OTR^2811304^^1800^SH^0^1800^1800^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XBIOTECH INC^COMMON STOCK^98400H102^2^OTR^2811304^^215^SH^0^215^215^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XENCOR INC^COMMON STOCK^98401F105^14^OTR^2811304^^439^SH^0^439^439^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XERIS PHARMACEUT^COMMON STOCK^98422L107^71^OTR^2811304^^7087^SH^0^7087^7087^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XEROX CORP^COMMON STOCK^984121608^0^OTR^2811304^^15^SH^0^15^15^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XILINX INC^COMMON STOCK^983919101^406^OTR^2811304^^3205^SH^0^3205^3205^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XILINX INC^COMMON STOCK^983919101^148^SOLE^0^^1169^SH^1169^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XPO LOGISTICS IN^COMMON STOCK^983793100^5470^OTR^2811304^^101784^SH^0^101784^101784^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
XYNOMIC PHARMACE^COMMON STOCK^98421X102^0^SOLE^0^^1^SH^1^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YAMANA GOLD INC^COMMON STOCK^98462Y100^580^SOLE^0^^222322^SH^222322^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YEXT INC^COMMON STOCK^98585N106^35^OTR^2811304^^1600^SH^0^1600^1600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YEXT INC^COMMON STOCK^98585N106^3465^SOLE^0^^158506^SH^158506^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
Y-MABS THERAPEUT^COMMON STOCK^984241109^19^OTR^2811304^^735^SH^0^735^735^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YOUNGEVITY INTER^COMMON STOCK^987537206^16^OTR^2811304^^2869^SH^0^2869^2869^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YPF SA-ADR^ADR^984245100^270^OTR^2811304^^19283^SH^0^2318^2318^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YPF SA-ADR^ADR^984245100^1171^SOLE^0^^83623^SH^83623^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YUM CHINA HO^COMMON STOCK^98850P109^1947^OTR^2811304^^43355^SH^0^43355^43355^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YUM CHINA HO^COMMON STOCK^98850P109^127^SOLE^0^^2838^SH^2838^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YUM! BRANDS INC^COMMON STOCK^988498101^2179^OTR^2811304^^21830^SH^0^20577^20577^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
YUM! BRANDS INC^COMMON STOCK^988498101^11060^SOLE^0^^110812^SH^110812^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZAYO GROUP HOLDI^COMMON STOCK^98919V105^1776^OTR^2811304^^62500^SH^0^62500^62500^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZAYO GROUP HOLDI^COMMON STOCK^98919V105^1513^SOLE^0^^53243^SH^53243^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZEBRA TECH CORP^COMMON STOCK^989207105^234^OTR^2811304^^1117^SH^0^153^153^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZEBRA TECH CORP^COMMON STOCK^989207105^3549^SOLE^0^^16938^SH^16938^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZENDESK INC^COMMON STOCK^98936J101^21671^OTR^2811304^^254950^SH^0^254950^254950^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZILLOW GRO-C^COMMON STOCK^98954M200^0^OTR^2811304^^1^SH^0^1^1^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
ZIMMER BIOMET HO^COMMON STOCK^98956P102^9223^OTR^2811304^^72231^SH^0^66629^66629^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
