BERKSHIRE HATHAWAY INC DEL^CL B NEW^084670702^22313^^SOLE^^111072^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
BLACKSTONE MTG TR INC^COM CL A^09257W100^280^^SOLE^^8097^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
BLUE HILLS BANCORP INC^COM^095573101^699^^SOLE^^29242^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
BROOKFIELD ASSET MGMT INC^CL A LTD VT SH^112585104^4644^^SOLE^^99550^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
BROOKFIELD PROPERTY REIT INC^CL A^11282X103^2150^^SOLE^^104928^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
BUILDERS FIRSTSOURCE INC^COM^12008R107^1034^^SOLE^^77500^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
CANADIAN NATL RY CO^COM^136375102^966^^SOLE^^10800^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
CARMAX INC^COM^143130102^349^^SOLE^^5000^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
CASEYS GEN STORES INC^COM^147528103^1199^^SOLE^^9315^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
CIMAREX ENERGY CO^COM^171798101^4302^^SOLE^^61550^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
COSTCO WHSL CORP NEW^COM^22160K105^2845^^SOLE^^11750^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
ENSCO PLC^SHS CLASS A^G3157S106^118^^SOLE^^30000^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
FACEBOOK INC^CL A^30303M102^334^^SOLE^^2005^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
FS BANCORP INC^COM^30263Y104^214^^SOLE^^4240^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
GABELLI EQUITY TR INC^COM^362397101^1805^^SOLE^^293568^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
GRANITE PT MTG TR INC^COM^38741L107^186^^SOLE^^10000^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
HOWARD HUGHES CORP^COM^44267D107^3972^^SOLE^^36110^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
ISHARES TR^CORE S&P500 ETF^464287200^756^^SOLE^^2655^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
ISHARES TR^RUS MID CAP ETF^464287499^209^^SOLE^^3880^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
JEFFERIES FINL GROUP INC^COM^47233W109^269^^SOLE^^14315^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
JOHNSON & JOHNSON^COM^478160104^5200^^SOLE^^37202^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LADDER CAP CORP^CL A^505743104^277^^SOLE^^16300^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY LATIN AMERICA LTD^COM CL C^G9001E128^396^^SOLE^^20342^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY MEDIA CORP DELAWARE^COM A SIRIUSXM^531229409^6820^^SOLE^^178639^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY MEDIA CORP DELAWARE^COM C SIRIUSXM^531229607^18^^SOLE^^468^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY MEDIA CORP DELAWARE^COM A BRAVES GRP^531229706^3^^SOLE^^122^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY MEDIA CORP DELAWARE^COM SER C FRMLA^531229854^4^^SOLE^^115^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY MEDIA CORP DELAWARE^COM SER A FRMLA^531229870^3431^^SOLE^^100807^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
LIBERTY MEDIA CORP DELAWARE^COM C BRAVES GRP^531229888^4^^SOLE^^145^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
MARKEL CORP^COM^570535104^625^^SOLE^^627^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
MASTERCARD INC^CL A^57636Q104^2297^^SOLE^^9755^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
MONDELEZ INTL INC^CL A^609207105^1498^^SOLE^^30000^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
MONMOUTH REAL ESTATE INVT CO^CL A^609720107^221^^SOLE^^16750^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
PANHANDLE OIL AND GAS INC^CL A^698477106^273^^SOLE^^17400^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
PARK HOTELS RESORTS INC^COM^700517105^305^^SOLE^^9800^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
PEPSICO INC^COM^713448108^625^^SOLE^^5100^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
PRICESMART INC^COM^741511109^797^^SOLE^^13530^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
RENN FD INC^COM^759720105^133^^SOLE^^78065^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
ROYCE MICRO-CAP TR INC^COM^780915104^759^^SOLE^^91115^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
RYMAN HOSPITALITY PPTYS INC^COM^78377T107^206^^SOLE^^2500^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
SCHLUMBERGER LTD^COM^806857108^966^^SOLE^^22178^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
SEASPAN CORP^SHS^Y75638109^3373^^SOLE^^387700^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
SOURCE CAP INC^COM^836144105^3593^^SOLE^^99813^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
SOUTHWEST AIRLS CO^COM^844741108^223^^SOLE^^4300^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
STORE CAP CORP^COM^862121100^687^^SOLE^^20500^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
TANGER FACTORY OUTLET CTRS I^COM^875465106^1743^^SOLE^^83100^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
TCW STRATEGIC INCOME FUND IN^COM^872340104^71^^SOLE^^12879^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
TEXAS PAC LD TR^SUB CTF PROP I T^882610108^7207^^SOLE^^9316^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
TIDEWATER INC NEW^COM^88642R109^261^^SOLE^^11236^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
TIDEWATER INC NEW^*W EXP 07/31/202^88642R117^90^^SOLE^^25130^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
TIDEWATER INC NEW^*W EXP 07/31/202^88642R125^74^^SOLE^^21762^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
UMH PPTYS INC^COM^903002103^928^^SOLE^^65884^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
UNILEVER PLC^SPON ADR NEW^904767704^346^^SOLE^^6000^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
UNION PACIFIC CORP^COM^907818108^3479^^SOLE^^20806^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
VERISK ANALYTICS INC^COM^92345Y106^1057^^SOLE^^7950^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
WELLS FARGO CO NEW^COM^949746101^4600^^SOLE^^95197^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
WHITE MTNS INS GROUP LTD^COM^G9618E107^3235^^SOLE^^3495^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
WYNDHAM HOTELS & RESORTS INC^COM^98311A105^1366^^SOLE^^27325^SH^0^0^0^PECAUT & CO. ^0001597200^2019-03-31^2019-05-28
AK STL CORP^NOTE 5.000%11/1^001546AP5^3012^SOLE^^^3000000^PRN^3000000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
AK STL CORP^NOTE 5.000%11/1^001546AP5^2822^SOLE^1^^2811000^PRN^2811000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
ANTERO RES CORP^COM^03674X106^3321^SOLE^^^376072^SH^376072^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
AVAYA HLDGS CORP^COM^05351X101^48151^SOLE^^^2861003^SH^2861003^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
AVAYA HLDGS CORP^COM^05351X101^33967^SOLE^1^^2018256^SH^2018256^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
BERRY PETE CORP^COM^08579X101^217914^SOLE^^^18883338^SH^18883338^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
BERRY PETE CORP^COM^08579X101^56411^SOLE^1^^4888282^SH^4888282^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
CHENIERE ENERGY INC^COM NEW^16411R208^18115^SOLE^^^265000^SH^265000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
CHENIERE ENERGY INC^NOTE 4.250% 3/1^16411RAG4^1563^SOLE^^^2000000^PRN^2000000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
CHESAPEAKE ENERGY CORP^NOTE 5.500% 9/1^165167CY1^52895^SOLE^^^57122000^PRN^57122000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
CHESAPEAKE ENERGY CORP^NOTE 5.500% 9/1^165167CY1^36720^SOLE^1^^39654000^PRN^39654000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
CROSS CTRY HEALTHCARE INC^COM^227483104^9418^SOLE^^^1339640^SH^1339640^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
CUMULUS MEDIA INC^COM CLASS A^231082801^894^SOLE^^^59633^SH^59633^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
DISH NETWORK CORP^NOTE 2.375% 3/1^25470MAD1^1891^SOLE^^^2300000^PRN^2300000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
DONNELLEY R R & SONS CO^COM^257867200^383^SOLE^^^81109^SH^81109^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
DONNELLEY R R & SONS CO^COM^257867200^321^SOLE^1^^68049^SH^68049^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
EAGLE BULK SHIPPING INC^SHS NEW^Y2187A143^3255^SOLE^^^700000^SH^700000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
FERROGLOBE PLC^SHS^G33856108^741^SOLE^^^361238^SH^361238^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
FERROGLOBE PLC^SHS^G33856108^741^SOLE^1^^361238^SH^361238^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
FRONTIER COMMUNICATIONS CORP^COM NEW^35906A306^2030^SOLE^^^1019955^SH^1019955^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
FRONTIER COMMUNICATIONS CORP^COM NEW^35906A306^2030^SOLE^1^^1019955^SH^1019955^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
FTS INTERNATIONAL INC^COM^30283W104^2086^SOLE^^^208627^SH^208627^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
HC2 HLDGS INC^COM^404139107^695^SOLE^^^283478^SH^283478^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
NII HLDGS INC^COM PAR^62913F508^5926^SOLE^^^3023319^SH^3023319^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
NII HLDGS INC^COM PAR^62913F508^4256^SOLE^1^^2171496^SH^2171496^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
OI S A^SPONSORED ADR NE^670851500^56669^SOLE^^^30142942^SH^30142942^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
OI S A^SPONSORED ADR NE^670851500^44366^SOLE^1^^23598881^SH^23598881^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
SCORPIO TANKERS INC^NOTE 3.000% 5/1^80918TAB5^3525^SOLE^^^4000000^PRN^4000000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
SCORPIO TANKERS INC^SHS^Y7542C130^22808^SOLE^^^1149585^SH^1149585^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
SCORPIO TANKERS INC^SHS^Y7542C130^8490^SOLE^1^^427943^SH^427943^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
SPDR S&P 500 ETF TR^TR UNIT^78462F103^398014^SOLE^^Put^1409000^SH^1409000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
SPDR S&P 500 ETF TR^TR UNIT^78462F103^57230^SOLE^1^Put^202600^SH^202600^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
SYNACOR INC^COM^871561106^94^SOLE^^^59785^SH^59785^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
TARGA RES CORP^COM^87612G101^2223^SOLE^^^53500^SH^53500^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
TENET HEALTHCARE CORP^COM NEW^88033G407^3272^SOLE^^^113451^SH^113451^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
TENET HEALTHCARE CORP^COM NEW^88033G407^2660^SOLE^1^^92216^SH^92216^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
VISTRA ENERGY CORP^COM^92840M102^11714^SOLE^^^450003^SH^450003^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
WEATHERFORD INTL LTD^NOTE 5.875% 7/0^947075AH0^15330^SOLE^^^18985000^PRN^18985000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
WEATHERFORD INTL LTD^NOTE 5.875% 7/0^947075AH0^12721^SOLE^1^^15753000^PRN^15753000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
WPX ENERGY INC^COM^98212B103^14552^SOLE^^^1110000^SH^1110000^0^0^Benefit Street Partners LLC ^0001543160^2019-03-31^2019-05-28
ISHARES CORE^CORE S&P SCP ETF^464287804^334^^SOLE^^4920^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES MSCI^MSCI EAFE ETF^464287465^987^^SOLE^^16611^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES RUSSELL^RUS 2000 VAL ETF^464287630^25710^^SOLE^^218748^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES SELECT^SELECT DIVID ETF^464287168^2557^^SOLE^^28810^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
SPDR S&P^TR UNIT^78462F103^2408^^SOLE^^10622^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
BERKSHIRE HATHAWAY^CL B NEW^084670702^3491^^SOLE^^21788^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES 1-3YR^1-3 YR TR BD ETF^464287457^3311^^SOLE^^39202^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES MSCI^EAFE VALUE ETF^464288877^8257^^SOLE^^169839^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES TIPS^TIPS BD ETF^464287176^15641^^SOLE^^137577^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD SMALL^SM CP VAL ETF^922908611^18197^^SOLE^^149933^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD TOTAL^TOTAL STK MKT^922908769^35939^^SOLE^^307482^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
BARCLAYS BANK^IPSP CROIL ETN^06738C786^2123^^SOLE^^346245^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES GOLD^ISHARES^464285105^8673^^SOLE^^746398^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES RUSSELL^RUSSELL 3000 ETF^464287689^2244^^SOLE^^16638^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD FSTE^FTSE EMR MKT ETF^922042858^3490^^SOLE^^94283^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
KELLOGG COMPANY^COM^487836108^1293^^SOLE^^17910^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD S&P^S&P 500 ETF SHS^922908363^4713^^SOLE^^22645^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
CONOCOPHILLIPS^COM^20825C104^521^^SOLE^^10278^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES S&P^UNIT BEN INT^46428R107^435^^SOLE^^27942^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD REIT^REIT ETF^922908553^901^^SOLE^^10840^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
BARCLAYS BANK^IPSPGS TTL ETN^06738C794^343^^SOLE^^23581^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
GENL MILLS INC^COM^370334104^412^^SOLE^^6597^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD VALUE^VALUE ETF^922908744^2248^^SOLE^^24114^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD TOTAL^TT WRLD ST ETF^922042742^6593^^SOLE^^105790^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD SHORT^SHORT TRM BOND^921937827^1471^^SOLE^^18486^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
FORD MOTOR^COM PAR $0.01^345370860^184^^SOLE^^14902^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
XENIA HOTELS^COM^984017103^252^^SOLE^^13497^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ALTRIA GROUP^COM^02209S103^1156^^SOLE^^16511^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
KRAFT HEINZ^COM^500754106^486^^SOLE^^5465^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
MONDELEZ INTERNATIONAL^CL A^609207105^407^^SOLE^^9012^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
PHILIP MORRIS^COM^718172109^998^^SOLE^^10551^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES S&P^SP SMCP600VL ETF^464287879^1098^^SOLE^^7951^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
GENERAL ELECTRIC^COM^369604103^302^^SOLE^^9877^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD TOTAL^VG TL INTL STK F^921909768^828^^SOLE^^17513^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES CORE^CORE S&P MCP ETF^464287507^255^^SOLE^^1529^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD TOTAL^TOTAL BND MRKT^921937835^957^^SOLE^^11847^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD TOTAL^INTL BD IDX ETF^92203J407^265^^SOLE^^4920^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
DOW CHEMICAL^COM^260543103^549^^SOLE^^9563^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
PEPSICO INC^COM^713448108^464^^SOLE^^4491^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
APPLE INC^COM^037833100^820^^SOLE^^6836^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
MICROSOFT CORP^COM^594918104^371^^SOLE^^5910^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
PFIZER INC^COM^717081103^969^^SOLE^^30488^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
AMAZON COM^COM^023135106^244^^SOLE^^302^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
SPDR GOLD^GOLD SHS^78463V107^360^^SOLE^^3127^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES CORE^CORE S&P500 ETF^464287200^590^^SOLE^^2586^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES RUSS^RUS MDCP VAL ETF^464287473^587^^SOLE^^7227^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES S&P^S&P MC 400VL ETF^464287705^277^^SOLE^^1897^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
EXXON MOBIL CORP^COM^30231G102^992^^SOLE^^11551^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
W P CAREY^COM^92936U109^1085^^SOLE^^17695^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
AT&T INC^COM^00206R102^487^^SOLE^^11758^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
JOHNSON & JOHNSON^COM^478160104^596^^SOLE^^5222^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
MONSANTO COMPANY^COM^61166W101^323^^SOLE^^2979^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
STRYKER CORP^COM^863667101^4228^^SOLE^^34724^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES RUSSELL^RUS MID CAP ETF^464287499^467^^SOLE^^2566^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
CATERPILLAR INC^COM^149123101^291^^SOLE^^3082^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
PRAXAIR INC^COM^74005P104^247^^SOLE^^2103^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
PROCTER & GAMBLE^COM^742718109^1464^^SOLE^^16744^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES NATIONAL^NATIONAL MUN ETF^464288414^1909^^SOLE^^17625^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD MID^MID CAP ETF^922908629^764^^SOLE^^5686^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
U S BANCORP DE^COM NEW^902973304^208^^SOLE^^4063^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
3M COMPANY^COM^88579Y101^255^^SOLE^^1429^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
VANGUARD SHORT^STRM INFPROIDX^922020805^262^^SOLE^^5313^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
CHEVRON CORP^COM^166764100^1075^^SOLE^^9264^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ISHARES CORE^CORE S&P TTL STK^464287150^212^^SOLE^^4080^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
KIMBERLY CLARK^COM^494368103^751^^SOLE^^6465^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
BERKSHIRE HATHAWAY INC^CL A^084670108^1201^^SOLE^^5^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
FULL HOUSE^COM^359678109^23^^SOLE^^10000^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
ANNALY CAPITAL^COM^035710409^125^^SOLE^^12294^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
SPDR DOW^UT SER 1^78467X109^247^^SOLE^^1248^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
MAST THERAPEUTICS^COM^576314108^3^^SOLE^^20000^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
EATON CORP^SHS^G29183103^732^^SOLE^^10780^SH^0^0^0^Zhang Financial LLC ^0001776290^2016-12-31^2019-05-28
